url,type_boit,type_carburant,kilometrage,marke,model,puissance,price,has_abs,has_airbags,has_bluetooth_audio,has_rear_camera,has_ac,has_esp,has_alloy_wheels,has_speed_limiter,has_trip_computer,has_parking_sensor,has_cruise_control,has_leather_seats,has_gps,has_sunroof,has_remote_locking,has_power_windows
https://www.avito.ma/fr/sidi_moussa/voitures_d'occasion/سيارة_للبيع__54845443.htm,Manuelle,Diesel,0 - 4 999,Peugeot,205,7 CV,27 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d'occasion/Seat_Ateca_Diesel_Automatique_2018_à_Rabat_54845444.htm,Automatique,Diesel,110 000 - 119 999,Seat,Ateca,8 CV,195 000 DH,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_moumen/voitures_d'occasion/Renault_kadjar_54845380.htm,Manuelle,Diesel,100 000 - 109 999,Renault,Kadjar,6 CV,170 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_qaria/voitures_d'occasion/Peugeot_307_Diesel_Manuelle_2004_à_Salé_54845555.htm,Manuelle,Diesel,200 000 - 249 999,Peugeot,307,6 CV,70 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Volkswagen_Golf_7____2_0_L_TDI_Automatique_2019_54845378.htm,Automatique,Diesel,100 000 - 109 999,Volkswagen,Golf 7,8 CV,195 000 DH,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
https://www.avito.ma/fr/guich_oudaya/voitures_d'occasion/Dacia_Dokker_Diesel_Manuelle_2019_à_Rabat_54845708.htm,Manuelle,Diesel,95 000 - 99 999,Dacia,Dokker,6 CV,119 500 DH,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/ben_m'sick/voitures_d'occasion/voiture_Peugeot_508_54845668.htm,Manuelle,Diesel,20 000 - 24 999,Peugeot,508,8 CV,103 000 DH,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/ben_ahmed/voitures_d'occasion/Hyundai_ix_35__54845388.htm,Manuelle,Diesel,110 000 - 119 999,Hyundai,ix35,7 CV,165 000 DH,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/logan_dacia_54845283.htm,Manuelle,Diesel,100 000 - 109 999,Dacia,Logan,6 CV,94 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_m'sick/voitures_d'occasion/DACIA_MODELE_2021___06__54845272.htm,Manuelle,Diesel,200 000 - 249 999,Dacia,Lodgy,6 CV,68 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_fida/voitures_d'occasion/voiture_a_vendre_bon_état__54845359.htm,Manuelle,Essence,25 000 - 29 999,Mercedes-Benz,220,11 CV,57 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/haut_agdal/voitures_d'occasion/Mini_Country_Man_Essence_Manuelle_2012_à_Rabat_54845302.htm,Manuelle,Essence,130 000 - 139 999,Mini,CountryMan,7 CV,110 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/massira_1/voitures_d'occasion/Fiat_albea_diesel_faible_consomation_54845224.htm,Manuelle,Diesel,200 000 - 249 999,Fiat,Albea,5 CV,44 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ville_verte/voitures_d'occasion/Vente_Toyota_CH_R_54845160.htm,Automatique,Hybride,55 000 - 59 999,Toyota,C-HR,10 CV,195 000 DH,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
https://www.avito.ma/fr/boulaouane/voitures_d'occasion/dacia_54845118.htm,Manuelle,Diesel,55 000 - 59 999,Dacia,Lodgy,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/m'hamid/voitures_d'occasion/Hyundai_i_10_Essence_Manuelle_2011_à_Marrakech_54845262.htm,Manuelle,Essence,55 000 - 59 999,Hyundai,i10,6 CV,55 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Honda_Accord__54845255.htm,Manuelle,Essence,25 000 - 29 999,Honda,Accord,11 CV,40 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hivernage/voitures_d'occasion/Land_Rover_discovery_sport__54844968.htm,Manuelle,Diesel,130 000 - 139 999,Land Rover,Discovery Sport,8 CV,245 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/ford_54845136.htm,Manuelle,Diesel,15 000 - 19 999,Ford,Fiesta,6 CV,91 000 DH,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
https://www.avito.ma/fr/abbadi_braika/voitures_d'occasion/Xsara_Citroën__54844965.htm,Manuelle,Essence,160 000 - 169 999,Citroen,Xsara,8 CV,40 000 DH,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/ait_ishaq/voitures_d'occasion/Peugeot_406_Diesel_Manuelle_1999_à_Ait_Ishaq_54844977.htm,Manuelle,Diesel,300 000 - 349 999,Peugeot,406,8 CV,30 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/voitures_d'occasion/voitures_4_x_4_pour_randonneur_pêcheur_chasseur__54844994.htm,Manuelle,Diesel,250 000 - 299 999,Mitsubishi,Pajero,10 CV,135 000 DH,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
https://www.avito.ma/fr/rissani/voitures_d'occasion/Clio_3_2009_diesel__54844913.htm,Manuelle,Diesel,110 000 - 119 999,Renault,Clio,7 CV,75 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/inzegan/voitures_d'occasion/Fiat_Palio_Diesel_Manuelle_1999_à_Inzegan_54844911.htm,Manuelle,Diesel,20 000 - 24 999,Fiat,Palio,6 CV,32 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/renault_r19_54844880.htm,Manuelle,Diesel,Plus de 500 000,Renault,19,7 CV,41 000 DH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/فياط_باليو_بنزين_يدوي_2000_في_الصويرة_54844963.htm,Manuelle,Essence,15 000 - 19 999,Fiat,Palio,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_guerir/voitures_d'occasion/Mercedes_a_vendre__54844822.htm,Manuelle,Diesel,200 000 - 249 999,Mercedes-Benz,207D,10 CV,90 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_bassatine/voitures_d'occasion/رونو_كليو_ديزل_يدوي_1994_في_مكناس_54844909.htm,Manuelle,Diesel,20 000 - 24 999,Renault,Clio,6 CV,28 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Renault_R4_Essence_Manuelle_1988_à_Rabat_54844879.htm,Manuelle,Essence,0 - 4 999,Renault,R4,5 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bachkou/voitures_d'occasion/citroen__54844820.htm,Manuelle,Diesel,30 000 - 34 999,Citroen,C3,6 CV,155 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/marjane_2/voitures_d'occasion/golf_7_5_model_2018_automatique_2_litres_54844816.htm,Automatique,Diesel,160 000 - 169 999,Volkswagen,Golf 7,8 CV,200 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/voitures_d'occasion/Peugeot_308_Diesel_Manuelle_2008_à_Casablanca_54844804.htm,Manuelle,Diesel,200 000 - 249 999,Peugeot,308,6 CV,77 000 DH,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/2_mars/voitures_d'occasion/c220d__ait_2016_54844725.htm,Automatique,Diesel,140 000 - 149 999,Mercedes-Benz,Classe C,8 CV,260 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/amelkis/voitures_d'occasion/Dacia_Dokker_Diesel_Manuelle_2006_à_Marrakech_54844696.htm,Manuelle,Diesel,20 000 - 24 999,Dacia,Dokker,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/achennad/voitures_d'occasion/Peugeot_301_Diesel_Manuelle_2018_à_Tanger_54844679.htm,Manuelle,Diesel,120 000 - 129 999,Peugeot,301,6 CV,100 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/ben_souda/voitures_d'occasion/peugeot__54844579.htm,Manuelle,Diesel,0 - 4 999,Peugeot,307,6 CV,70 000 DH,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/Mercedes_benz_classe_A_en_très_bon_état_54844648.htm,Automatique,Diesel,110 000 - 119 999,Mercedes-Benz,Classe A,7 CV,210 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/azrou/voitures_d'occasion/Fiat_Uno_Diesel_Manuelle_1999_à_Azrou_54844699.htm,Manuelle,Diesel,5 000 - 9 999,Fiat,Uno,7 CV,22 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/touareg_v6_2018_54844642.htm,Automatique,Diesel,180 000 - 189 999,Volkswagen,Touareg,6 CV,290 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Peugeot_208_54844623.htm,Manuelle,Diesel,95 000 - 99 999,Peugeot,208,8 CV,116 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/voitures_d'occasion/Dacia_Logan_Diesel_Manuelle_2010_à_Casablanca_54844583.htm,Manuelle,Diesel,15 000 - 19 999,Dacia,Logan,6 CV,62 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_m'sick/voitures_d'occasion/toyota_virso_54844700.htm,Manuelle,Diesel,40 000 - 44 999,Toyota,Avensis,8 CV,58 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Mercedes_220__54844683.htm,Manuelle,Diesel,190 000 - 199 999,Mercedes-Benz,220,9 CV,80 000 DH,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/hyundai_accent_54844567.htm,Automatique,Essence,95 000 - 99 999,Hyundai,Accent,8 CV,49 000 DH,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
https://www.avito.ma/fr/boutchakat/voitures_d'occasion/Renault_R4_Diesel_Manuelle_1990_à_Agadir_54844557.htm,Manuelle,Diesel,60 000 - 64 999,Renault,R4,5 CV,28 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_souda/voitures_d'occasion/Renault_19_Diesel_Manuelle_1994_à_Fès_54844543.htm,Manuelle,Diesel,400 000 - 449 999,Renault,19,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/hay_inbiat/voitures_d'occasion/hyundai__54844572.htm,Manuelle,Diesel,95 000 - 99 999,Hyundai,Accent,6 CV,75 000 DH,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/route_d'immouzere/voitures_d'occasion/Ford_Kuga_54844559.htm,Manuelle,Diesel,130 000 - 139 999,Ford,Kuga,8 CV,133 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/khemisset/voitures_d'occasion/Renault__54844519.htm,Manuelle,Diesel,Plus de 500 000,Renault,Kangoo,6 CV,65 000 DH,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/fquih_ben_saleh/voitures_d'occasion/Volkswagen_Tiguan_Diesel_Manuelle_2016_54844457.htm,Manuelle,Diesel,120 000 - 129 999,Volkswagen,Tiguan,8 CV,250 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/sidi_moumen/voitures_d'occasion/Volkswagen_Polo_Essence_Manuelle_2007_à_Casablanca_54844542.htm,Manuelle,Essence,200 000 - 249 999,Volkswagen,Polo,8 CV,56 000 DH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/les_ambassadeurs/voitures_d'occasion/Hyundai_sonata_modele_2022__54844489.htm,Automatique,Hybride,0 - 4 999,Hyundai,Sonata,Plus de 41 CV,280 000 DH,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/laâyoune/voitures_d'occasion/ford_focus__54844523.htm,Manuelle,Diesel,140 000 - 149 999,Ford,Focus,7 CV,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
https://www.avito.ma/fr/azilal/voitures_d'occasion/طويوطا_54844445.htm,Manuelle,Diesel,95 000 - 99 999,Toyota,Hilux,10 CV,110 000 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre/voitures_d'occasion/ford_54844434.htm,Manuelle,Diesel,120 000 - 129 999,Ford,Kuga,8 CV,,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/al_wifaq/voitures_d'occasion/Ford_Mondeo_Essence_Manuelle_2003_à_Agadir_54844412.htm,Manuelle,Essence,20 000 - 24 999,Ford,Mondeo,11 CV,30 500 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_matar/voitures_d'occasion/Seat_Ibiza_Diesel_Manuelle_2018_à_Tétouan_54844305.htm,Manuelle,Diesel,90 000 - 94 999,Seat,Ibiza,6 CV,135 000 DH,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/centre/voitures_d'occasion/Golf_7_2015_CUP_manuelle_tout_option__54844337.htm,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Golf 7,8 CV,187 000 DH,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
https://www.avito.ma/fr/hay_nahda/voitures_d'occasion/chevrolet_spark_54844339.htm,Manuelle,Essence,150 000 - 159 999,Chevrolet,Aveo,6 CV,33 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/طيوط_ستارليت__54844302.htm,Manuelle,Diesel,200 000 - 249 999,Toyota,Starlet,4 CV,28 000 DH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/driouch/voitures_d'occasion/250_D_model_90_54844317.htm,Manuelle,Essence,40 000 - 44 999,GWM Motors,Wingle 5,9 CV,70 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_qods/voitures_d'occasion/سيارة__جيدا__54844322.htm,Automatique,Diesel,10 000 - 14 999,Chevrolet,Captiva,8 CV,98 000 DH,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/هونداي_سنتافي_54844241.htm,Manuelle,Diesel,180 000 - 189 999,Hyundai,Santa Fe,9 CV,105 000 DH,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/errahma/voitures_d'occasion/Citroën__54844175.htm,Manuelle,Diesel,350 000 - 399 999,Citroen,AX,5 CV,10 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berkane/voitures_d'occasion/Mercedes_Benz_220__54844266.htm,Manuelle,Diesel,40 000 - 44 999,Mercedes-Benz,220,9 CV,65 000 DH,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/charaf/voitures_d'occasion/fiat_siana__54844174.htm,Manuelle,Diesel,300 000 - 349 999,Fiat,Siena,7 CV,35 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/megane_sedan_outomatique__54844172.htm,Automatique,Diesel,100 000 - 109 999,Renault,Megane,6 CV,150 000 DH,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/hassania_2/voitures_d'occasion/_Ssangyong_54844150.htm,Manuelle,Diesel,15 000 - 19 999,Ssangyong,Kyron,8 CV,59 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2016_54844129.htm,Automatique,Diesel,10 000 - 14 999,Mercedes-Benz,Classe A,6 CV,220 000 DH,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://www.avito.ma/fr/martil/voitures_d'occasion/Dacia_Logan__54844029.htm,Manuelle,Diesel,190 000 - 199 999,Dacia,Logan,6 CV,72 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/nassim/voitures_d'occasion/Land_Rover_Range_Rover_Diesel_Automatique_2014_54844137.htm,Automatique,Diesel,130 000 - 139 999,Land Rover,Range Rover,12 CV,330 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/aharrarine/voitures_d'occasion/hyundai_i10_54844126.htm,Manuelle,Diesel,170 000 - 179 999,Hyundai,i10,7 CV,47 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/voitures_d'occasion/hyundai_54844071.htm,Manuelle,Diesel,50 000 - 54 999,Hyundai,Matrix,8 CV,20 000 DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/mercedes_c220_54844140.htm,Automatique,Diesel,170 000 - 179 999,Mercedes-Benz,Classe C,9 CV,,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
https://www.avito.ma/fr/quartier_aérodrome/voitures_d'occasion/طويوطا_ياريس__54844046.htm,Manuelle,Essence,10 000 - 14 999,Toyota,Yaris,5 CV,130 000 DH,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/larache/voitures_d'occasion/__ولف_عائلية_54844067.htm,Manuelle,Diesel,25 000 - 29 999,Volkswagen,Golf 3,8 CV,25 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_houda/voitures_d'occasion/C4_Picasso__54843953.htm,Manuelle,Diesel,190 000 - 199 999,Citroen,C4,6 CV,135 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/khouribga/voitures_d'occasion/chevrolet_cruze__54843989.htm,Manuelle,Diesel,200 000 - 249 999,Chevrolet,Cruze,8 CV,68 000 DH,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/zouagha/voitures_d'occasion/kangoo_d65_2007_54843924.htm,Manuelle,Diesel,5 000 - 9 999,Renault,Kangoo,7 CV,59 000 DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/errachidia/voitures_d'occasion/_ولز_ا_ن_كادي__54844073.htm,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Caddy,6 CV,160 000 DH,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
https://www.avito.ma/fr/hay_ouifak/voitures_d'occasion/مرسديس_240_54843957.htm,Manuelle,Diesel,5 000 - 9 999,Mercedes-Benz,240,10 CV,40 000 DH,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/sidi_said/voitures_d'occasion/Mercedes_classe_B__54843951.htm,Manuelle,Diesel,250 000 - 299 999,Mercedes-Benz,Classe B,8 CV,,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
https://www.avito.ma/fr/khedrache/voitures_d'occasion/Ford_kuga__54843983.htm,Manuelle,Diesel,200 000 - 249 999,Ford,Kuga,8 CV,145 000 DH,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
https://www.avito.ma/fr/achakar/voitures_d'occasion/Citroen_Berlingo_Diesel_Manuelle_2000_à_Tanger_54843884.htm,Manuelle,Diesel,190 000 - 199 999,Citroen,Berlingo,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_alia/voitures_d'occasion/volkswagen_54843775.htm,Manuelle,Diesel,15 000 - 19 999,Volkswagen,Gol,8 CV,33 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ben_serguaou/voitures_d'occasion/_FIAT_PUNTO_54843810.htm,Manuelle,Essence,150 000 - 159 999,Fiat,Grande Punto,7 CV,62 000 DH,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
https://www.avito.ma/fr/achakar/voitures_d'occasion/renault_Megane_1_m97__54843763.htm,Manuelle,Essence,95 000 - 99 999,Renault,Megane,9 CV,,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/agdal/voitures_d'occasion/dacia_sendero_essence__54843659.htm,Manuelle,Essence,100 000 - 109 999,Dacia,Sandero,8 CV,52 000 DH,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Fiat_Doblo_54843693.htm,Manuelle,Diesel,300 000 - 349 999,Fiat,Doblo,,65 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ouled_teïma/voitures_d'occasion/Fiat_Brava_54843707.htm,Manuelle,Essence,15 000 - 19 999,Fiat,Brava,8 CV,13 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Jeep_Grand_cherokee_54843715.htm,Automatique,Diesel,190 000 - 199 999,Jeep,Grand Cherokee,12 CV,155 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bd_allal_el_fassi/voitures_d'occasion/Mercedes_Benz_190__54843574.htm,Manuelle,Diesel,300 000 - 349 999,Mercedes-Benz,190,9 CV,62 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_atig/voitures_d'occasion/Renault_Kadjar_Diesel_Manuelle_2000_à_Temara_54843709.htm,Manuelle,Diesel,Plus de 500 000,Renault,Kadjar,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ouarzazate/voitures_d'occasion/vw_Jetta_2L_USA_2019_toute_option_54843476.htm,Automatique,Diesel,200 000 - 249 999,Volkswagen,Jetta,8 CV,200 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/founty/voitures_d'occasion/Volkswagen_Passat_CC_Diesel_Automatique_2018_54807140.htm,Automatique,Diesel,140 000 - 149 999,Volkswagen,Passat CC,8 CV,,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
https://www.avito.ma/fr/hay_chmaou/voitures_d'occasion/Chery_QQ_Essence_Manuelle_2008_à_Salé_54843453.htm,Manuelle,Essence,100 000 - 109 999,Chery,QQ,5 CV,27 000 DH,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
https://www.avito.ma/fr/hay_mohammadi/voitures_d'occasion/Hyundai_Santa_Fe_Diesel_Automatique_2013_54843436.htm,Automatique,Diesel,170 000 - 179 999,Hyundai,Santa Fe,9 CV,148 000 DH,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Touareg_R5__54843348.htm,Automatique,Diesel,190 000 - 199 999,Volkswagen,Touareg,8 CV,950 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Ford_Ka__54843410.htm,Manuelle,Essence,70 000 - 74 999,Ford,Ka,7 CV,72 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/dar_mehrez/voitures_d'occasion/Citroën__54843345.htm,Manuelle,Diesel,200 000 - 249 999,Citroen,C4,6 CV,74 000 DH,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
https://www.avito.ma/fr/hay_salam/voitures_d'occasion/Peugeot_Partner_tepee_54843413.htm,Manuelle,Diesel,65 000 - 69 999,Peugeot,Tepee,6 CV,148 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Jaguar_XF__54843351.htm,Automatique,Diesel,190 000 - 199 999,Jaguar,XF,9 CV,140 000 DH,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/AUDI_Q3_modele_2016_a_bon_etat_54843425.htm,Automatique,Diesel,190 000 - 199 999,Audi,Q3,8 CV,230 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/Peugeot_Partner_54843201.htm,Manuelle,Diesel,350 000 - 399 999,Peugeot,Partner,7 CV,45 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/abouab_sala/voitures_d'occasion/Fiat_Grande_Punto_54843280.htm,Manuelle,Essence,100 000 - 109 999,Fiat,Grande Punto,7 CV,61 000 DH,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/270_mercedess_54843316.htm,Manuelle,Diesel,190 000 - 199 999,Mercedes-Benz,270,11 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d'occasion/kongou_2011_54843262.htm,Manuelle,Diesel,25 000 - 29 999,Renault,Kangoo,5 CV,75 000 DH,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/bni_ansar/voitures_d'occasion/_ولز_ا_ن_فايطون_ديزل_أوتوماتيك_2013__54843167.htm,Automatique,Diesel,10 000 - 14 999,Volkswagen,Phaeton,12 CV,11 111 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Symbol__54843322.htm,Manuelle,Essence,190 000 - 199 999,Renault,Symbol,6 CV,52 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
